"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 17 02:26:40 UTC 2024","Wed Jul 17 02:26:58 UTC 2024","17990","","090 Purchase invoice and Purchase return","","","","(VATOnRelease) Purchase return create",""
"passed","Wed Jul 17 03:14:48 UTC 2024","Wed Jul 17 03:14:49 UTC 2024","1052","","Purchase Invoices generate documents","","","","(VATOnRelease) PurchaseOrder generate Cash payment",""
"passed","Wed Jul 17 03:56:21 UTC 2024","Wed Jul 17 03:56:23 UTC 2024","2134","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 409.3",""
"passed","Wed Jul 17 02:11:29 UTC 2024","Wed Jul 17 02:11:48 UTC 2024","19208","","Catalogs data export","","","","(VATOnRelease) Catalogs data export",""
"passed","Wed Jul 17 04:09:33 UTC 2024","Wed Jul 17 04:09:38 UTC 2024","4925","","AII_BR_AII(Return)","","","","(VATOnRelease) AII generate AII  Retorn",""
"passed","Wed Jul 17 02:09:13 UTC 2024","Wed Jul 17 02:09:14 UTC 2024","1001","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""Banks""",""
"passed","Wed Jul 17 02:14:33 UTC 2024","Wed Jul 17 02:14:34 UTC 2024","1173","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""SalesInvoice""",""
"passed","Wed Jul 17 02:44:36 UTC 2024","Wed Jul 17 02:44:38 UTC 2024","1822","","Docs create SAve OPen Close","","","","(VATOnRelease) Inventory Write Off",""
"passed","Wed Jul 17 02:07:48 UTC 2024","Wed Jul 17 02:07:49 UTC 2024","1223","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""AccessGroupProfiles""",""
"failed","Wed Jul 17 03:21:28 UTC 2024","Wed Jul 17 03:21:44 UTC 2024","15957","","Sales order and Sales invoice creating","","","","(VATOnRelease) Related documents check",""
"passed","Wed Jul 17 03:27:56 UTC 2024","Wed Jul 17 03:27:57 UTC 2024","1207","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) SettlementsAdjustment",""
"passed","Wed Jul 17 02:08:18 UTC 2024","Wed Jul 17 02:08:19 UTC 2024","1059","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""ExtensionsVersions""",""
"passed","Wed Jul 17 02:40:17 UTC 2024","Wed Jul 17 02:40:18 UTC 2024","1348","","Main menu > click open","","","","(VATOnRelease) Declaration 300",""
"passed","Wed Jul 17 02:19:46 UTC 2024","Wed Jul 17 02:19:48 UTC 2024","2443","","020 Opening balance create","","","","(VATOnRelease) Preparation",""
"failed","Wed Jul 17 03:31:03 UTC 2024","Wed Jul 17 03:31:14 UTC 2024","10738","","E-factura","","","","(VATOnRelease) E-invoice work place Status filter check",""
"passed","Wed Jul 17 03:55:06 UTC 2024","Wed Jul 17 03:55:07 UTC 2024","1301","","Bank Receipt>change Currency>appear error","","","","(VATOnRelease) Bank Payment check Bank accounts",""
"passed","Wed Jul 17 03:58:30 UTC 2024","Wed Jul 17 03:58:34 UTC 2024","4146","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CP Plata Dividende  proprietarilor",""
"passed","Wed Jul 17 02:10:57 UTC 2024","Wed Jul 17 02:10:58 UTC 2024","1218","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""VATRates""",""
"passed","Wed Jul 17 02:10:12 UTC 2024","Wed Jul 17 02:10:13 UTC 2024","1051","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""OrganizationalLegalForms""",""
"passed","Wed Jul 17 02:11:08 UTC 2024","Wed Jul 17 02:11:09 UTC 2024","1048","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Workplaces""",""
"passed","Wed Jul 17 04:01:01 UTC 2024","Wed Jul 17 04:01:07 UTC 2024","6356","","Documents Bank> Button Add","","","","(VATOnRelease) deletion all ""CashPayment""",""
"passed","Wed Jul 17 04:06:00 UTC 2024","Wed Jul 17 04:06:07 UTC 2024","7107","","Document mark/unmark for deletion","","","","(VATOnRelease) Intangible Assets Write Off",""
"passed","Wed Jul 17 03:08:28 UTC 2024","Wed Jul 17 03:08:31 UTC 2024","2593","","Documents generate on","","","","(VATOnRelease) list Advanced Invoice Received generate AdvancedInvoiceReceived Return",""
"passed","Wed Jul 17 04:05:53 UTC 2024","Wed Jul 17 04:06:00 UTC 2024","6914","","Document mark/unmark for deletion","","","","(VATOnRelease) Change Intangible Assets Parameters",""
"passed","Wed Jul 17 02:46:15 UTC 2024","Wed Jul 17 02:46:18 UTC 2024","2067","","ReportIncoming VAT display Document","","","","(VATOnRelease) AdvancedInvoiceReceived",""
"passed","Wed Jul 17 04:00:08 UTC 2024","Wed Jul 17 04:00:10 UTC 2024","2362","","Cash Receipt > changes Cash flow activities","","","","(VATOnRelease) AdvancedInvoiceIssued",""
"failed","Wed Jul 17 02:54:36 UTC 2024","Wed Jul 17 02:54:49 UTC 2024","12500","","Check currency conversion for EU resident","","","","(VATOnRelease) Notice of entry Yen",""
"failed","Wed Jul 17 03:36:02 UTC 2024","Wed Jul 17 03:36:11 UTC 2024","8787","","VAT rates selection check","","","","(VATOnRelease) Foreign customer",""
"passed","Wed Jul 17 04:14:25 UTC 2024","Wed Jul 17 04:14:27 UTC 2024","1634","","Y_002 Department functional option check","","","","(VATOnRelease) Cash Payment True",""
"passed","Wed Jul 17 04:05:39 UTC 2024","Wed Jul 17 04:05:46 UTC 2024","6915","","Document mark/unmark for deletion","","","","(VATOnRelease) Fixed Assets Reconciliation",""
"failed","Wed Jul 17 03:01:34 UTC 2024","Wed Jul 17 03:01:50 UTC 2024","16056","","Documents generate on","","","","(VATOnRelease) PO generate Advanced Invoice Received",""
"passed","Wed Jul 17 03:55:15 UTC 2024","Wed Jul 17 03:55:31 UTC 2024","16895","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Data preparation",""
"passed","Wed Jul 17 02:43:56 UTC 2024","Wed Jul 17 02:43:58 UTC 2024","1426","","Docs create SAve OPen Close","","","","(VATOnRelease) Advanced Invoice Issued",""
"passed","Wed Jul 17 04:14:41 UTC 2024","Wed Jul 17 04:14:43 UTC 2024","1635","","Y_002 Department functional option check","","","","(VATOnRelease) Opening Balance True",""
"passed","Wed Jul 17 02:39:09 UTC 2024","Wed Jul 17 02:39:10 UTC 2024","970","","Main menu > click open","","","","(VATOnRelease) Payment requests",""
"passed","Wed Jul 17 02:16:53 UTC 2024","Wed Jul 17 02:16:54 UTC 2024","1224","","003_FirstLaunchCatalogsFilling","","","","(VATOnRelease) Currencies RON",""
"failed","Wed Jul 17 03:05:13 UTC 2024","Wed Jul 17 03:05:27 UTC 2024","13612","","Documents generate on","","","","(VATOnRelease) PI generate Payment Request Outgoing",""
"failed","Wed Jul 17 03:17:57 UTC 2024","Wed Jul 17 03:18:04 UTC 2024","7767","","Payment request ingoing","","","","(VATOnRelease) Accounts check",""
"passed","Wed Jul 17 02:48:21 UTC 2024","Wed Jul 17 02:48:27 UTC 2024","6273","","Inventory Items commissioning","","","","(VATOnRelease) Inventory item commissioning by Purchase invoice",""
"passed","Wed Jul 17 02:08:48 UTC 2024","Wed Jul 17 02:08:50 UTC 2024","1052","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""QuestionnaireTemplates""",""
"passed","Wed Jul 17 02:51:38 UTC 2024","Wed Jul 17 02:51:38 UTC 2024","296","","Check currency conversion for EU resident","","","","(VATOnRelease) BankAccountsOfEnterprises",""
"passed","Wed Jul 17 03:12:34 UTC 2024","Wed Jul 17 03:12:37 UTC 2024","2701","","Documents generate on","","","","(VATOnRelease) AdvancedInvoiceIssued  generate CashReceipt",""
"failed","Wed Jul 17 03:07:20 UTC 2024","Wed Jul 17 03:07:30 UTC 2024","10059","","Documents generate on","","","","(VATOnRelease) AdditionalExpenses  generate BankPayment",""
"failed","Wed Jul 17 03:18:43 UTC 2024","Wed Jul 17 03:18:48 UTC 2024","5096","","Print forms check","","","","(VATOnRelease) Exit notice - Notă descărcare gestiune",""
"failed","Wed Jul 17 02:58:53 UTC 2024","Wed Jul 17 02:59:17 UTC 2024","23334","","Discounts in Purchase Invoice","","","","(VATOnRelease) Purchase Invoice Comercian",""
"passed","Wed Jul 17 02:09:06 UTC 2024","Wed Jul 17 02:09:07 UTC 2024","1017","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""UserReportSettings""",""
"passed","Wed Jul 17 02:20:33 UTC 2024","Wed Jul 17 02:20:34 UTC 2024","1064","","040 Bank receipt document create","","","","(VATOnRelease) Create catalog BankAccountsOfEnterprises objects",""
"passed","Wed Jul 17 02:50:09 UTC 2024","Wed Jul 17 02:50:17 UTC 2024","7659","","MainMenu","","","","(VATOnRelease) Imobilizări",""
"passed","Wed Jul 17 04:13:03 UTC 2024","Wed Jul 17 04:13:06 UTC 2024","3050","","Y_002 Department functional option check","","","","(VATOnRelease) Bank Payment False",""
"passed","Wed Jul 17 02:10:16 UTC 2024","Wed Jul 17 02:10:19 UTC 2024","2488","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""UnitSets""",""
"passed","Wed Jul 17 02:31:30 UTC 2024","Wed Jul 17 02:31:32 UTC 2024","1687","","130 Advanced invoice issued","","","","(VATOnRelease) Data preparation",""
"failed","Wed Jul 17 03:19:21 UTC 2024","Wed Jul 17 03:19:35 UTC 2024","13626","","Accounting reports detailing check","","","","(VATOnRelease) Trial Balance by account 401 filter",""
"passed","Wed Jul 17 02:14:26 UTC 2024","Wed Jul 17 02:14:28 UTC 2024","1455","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""PurchaseInvoice""",""
"passed","Wed Jul 17 03:22:47 UTC 2024","Wed Jul 17 03:23:02 UTC 2024","14429","","Set Advanced income Write off Parameters","","","","(VATOnRelease) Check Advanced expenses write off last month",""
"failed","Wed Jul 17 02:30:52 UTC 2024","Wed Jul 17 02:31:11 UTC 2024","19801","","120 Additional expenses","","","","(VATOnRelease) Create Additional expenses Vendor VAT non payer By quantity",""
"passed","Wed Jul 17 02:39:45 UTC 2024","Wed Jul 17 02:39:46 UTC 2024","1020","","Main menu > click open","","","","(VATOnRelease) Changes of  intangible assets parameters",""
"failed","Wed Jul 17 02:14:00 UTC 2024","Wed Jul 17 02:14:10 UTC 2024","9118","","Enterprise preparation","","","","(VATOnRelease) Enterprise VAT on encashment Data preparation",""
"passed","Wed Jul 17 03:08:36 UTC 2024","Wed Jul 17 03:08:39 UTC 2024","2623","","Documents generate on","","","","(VATOnRelease) Advanced Invoice Received Retorn generate BankReceipt",""
"passed","Wed Jul 17 04:00:13 UTC 2024","Wed Jul 17 04:00:17 UTC 2024","3835","","Cash Receipt > changes Cash flow activities","","","","(VATOnRelease) CR > Incasari de la fondatori din operatiuni de capital",""
"failed","Wed Jul 17 02:53:16 UTC 2024","Wed Jul 17 02:53:24 UTC 2024","7760","","Check currency conversion for EU resident","","","","(VATOnRelease) Purchase Return Yen",""
"passed","Wed Jul 17 03:35:02 UTC 2024","Wed Jul 17 03:35:06 UTC 2024","3645","","VAT calculation check","","","","(VATOnRelease) Exit notice",""
"passed","Wed Jul 17 03:07:09 UTC 2024","Wed Jul 17 03:07:10 UTC 2024","1767","","Documents generate on","","","","(VATOnRelease) UndoPosting Purchase return",""
"passed","Wed Jul 17 03:12:39 UTC 2024","Wed Jul 17 03:12:42 UTC 2024","2967","","Documents generate on","","","","(VATOnRelease) list AdvancedInvoiceIssued  generate SalesInvoice",""
"passed","Wed Jul 17 03:58:53 UTC 2024","Wed Jul 17 03:58:55 UTC 2024","2416","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CP Plati la salariati",""
"passed","Wed Jul 17 02:08:14 UTC 2024","Wed Jul 17 02:08:16 UTC 2024","1096","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""DigitalSignatureAndEncryptionKeysCertificates""",""
"passed","Wed Jul 17 03:25:23 UTC 2024","Wed Jul 17 03:25:26 UTC 2024","2503","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Bank Payment",""
"passed","Wed Jul 17 03:14:29 UTC 2024","Wed Jul 17 03:14:30 UTC 2024","849","","Purchase Invoices generate documents","","","","(VATOnRelease) PurchaseOrder generate AdvancedInvoiceReceivedCreateBasedOn",""
"passed","Wed Jul 17 04:15:06 UTC 2024","Wed Jul 17 04:15:08 UTC 2024","1675","","Y_002 Department functional option check","","","","(VATOnRelease) Set Departments functional option OFF end",""
"failed","Wed Jul 17 02:45:18 UTC 2024","Wed Jul 17 02:45:30 UTC 2024","12680","","Purchase order generation on","","","","(VATOnRelease) Purchase invoice generation",""
"passed","Wed Jul 17 04:14:35 UTC 2024","Wed Jul 17 04:14:36 UTC 2024","1427","","Y_002 Department functional option check","","","","(VATOnRelease) Fixed Assets Reconciliation True",""
"passed","Wed Jul 17 02:15:37 UTC 2024","Wed Jul 17 02:15:38 UTC 2024","1025","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""BankReceipt""",""
"passed","Wed Jul 17 02:08:33 UTC 2024","Wed Jul 17 02:08:34 UTC 2024","985","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Notes""",""
"passed","Wed Jul 17 03:23:11 UTC 2024","Wed Jul 17 03:23:15 UTC 2024","4393","","Settlements Adjustment check list Document","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 02:43:49 UTC 2024","Wed Jul 17 02:43:51 UTC 2024","1618","","Docs create SAve OPen Close","","","","(VATOnRelease) Sales Invoice",""
"passed","Wed Jul 17 02:07:56 UTC 2024","Wed Jul 17 02:07:57 UTC 2024","986","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""AddIns""",""
"passed","Wed Jul 17 03:33:24 UTC 2024","Wed Jul 17 03:33:31 UTC 2024","6407","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 60-Tranzacţie intracomunitară - Intrare pentru depozitare/formare nou transport",""
"failed","Wed Jul 17 03:25:40 UTC 2024","Wed Jul 17 03:25:50 UTC 2024","9896","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Journal Accounting Documents",""
"passed","Wed Jul 17 02:08:56 UTC 2024","Wed Jul 17 02:08:57 UTC 2024","1005","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""SetsOfAccessGroups""",""
"passed","Wed Jul 17 02:36:36 UTC 2024","Wed Jul 17 02:36:41 UTC 2024","4986","","240 Locations catalog set default","","","","(VATOnRelease) Create a new location",""
"passed","Wed Jul 17 03:16:38 UTC 2024","Wed Jul 17 03:16:39 UTC 2024","1067","","Sales Invoice generate documents","","","","(VATOnRelease) Sales Invoice generate Payment request ingoing",""
"passed","Wed Jul 17 04:14:14 UTC 2024","Wed Jul 17 04:14:15 UTC 2024","1423","","Y_002 Department functional option check","","","","(VATOnRelease) Assembly True",""
"passed","Wed Jul 17 02:08:37 UTC 2024","Wed Jul 17 02:08:38 UTC 2024","1033","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""ObjectsPropertiesValues""",""
"passed","Wed Jul 17 03:56:29 UTC 2024","Wed Jul 17 03:56:31 UTC 2024","1931","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 421",""
"passed","Wed Jul 17 02:08:59 UTC 2024","Wed Jul 17 02:09:00 UTC 2024","1157","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""StringContactInteractions""",""
"passed","Wed Jul 17 03:33:11 UTC 2024","Wed Jul 17 03:33:18 UTC 2024","7376","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 40-Import",""
"passed","Wed Jul 17 02:35:16 UTC 2024","Wed Jul 17 02:35:20 UTC 2024","3930","","220 Sales invoice and Sales return","","","","(VATOnRelease) Create B2C serie",""
"passed","Wed Jul 17 03:00:10 UTC 2024","Wed Jul 17 03:00:16 UTC 2024","5762","","discounts in sales invoice","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 02:14:58 UTC 2024","Wed Jul 17 02:14:59 UTC 2024","1020","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""SetAdvancedExpensesWriteoffParameters""",""
"passed","Wed Jul 17 02:14:22 UTC 2024","Wed Jul 17 02:14:23 UTC 2024","1032","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""FixedAssetsWriteOff""",""
"passed","Wed Jul 17 03:15:05 UTC 2024","Wed Jul 17 03:15:06 UTC 2024","1110","","Purchase Invoices generate documents","","","","(VATOnRelease) Purchase Invoices generate Inventory transfer",""
"passed","Wed Jul 17 02:08:31 UTC 2024","Wed Jul 17 02:08:32 UTC 2024","1002","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""InteractionsTabs""",""
"passed","Wed Jul 17 02:14:52 UTC 2024","Wed Jul 17 02:14:53 UTC 2024","1349","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""ExitNotice""",""
"passed","Wed Jul 17 02:52:15 UTC 2024","Wed Jul 17 02:52:21 UTC 2024","5775","","Check currency conversion for EU resident","","","","(VATOnRelease) Purchase Order EUR",""
"passed","Wed Jul 17 03:54:45 UTC 2024","Wed Jul 17 03:55:03 UTC 2024","18708","","Bank Receipt>change Currency>appear error","","","","(VATOnRelease) Data preparation",""
"failed","Wed Jul 17 04:00:40 UTC 2024","Wed Jul 17 04:00:54 UTC 2024","13646","","Documents Bank> Button Add","","","","(VATOnRelease) Data preparation SalesInvoice",""
"passed","Wed Jul 17 02:08:21 UTC 2024","Wed Jul 17 02:08:22 UTC 2024","1204","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""ExternalUsers""",""
"failed","Wed Jul 17 02:28:53 UTC 2024","Wed Jul 17 02:29:17 UTC 2024","23371","","101 Change Fixed Assets Parameters","","","","(VATOnRelease) Change Fixed Assets Parameters SET mobila birou B3210",""
"passed","Wed Jul 17 04:13:24 UTC 2024","Wed Jul 17 04:13:27 UTC 2024","3061","","Y_002 Department functional option check","","","","(VATOnRelease) Intangible Assets Write Off False",""
"passed","Wed Jul 17 02:44:01 UTC 2024","Wed Jul 17 02:44:03 UTC 2024","1838","","Docs create SAve OPen Close","","","","(VATOnRelease) Notice Of Entry",""
"passed","Wed Jul 17 04:09:38 UTC 2024","Wed Jul 17 04:09:41 UTC 2024","3514","","AII_BR_AII(Return)","","","","(VATOnRelease) AdvancedInvoiceIssued 4 case",""
"failed","Wed Jul 17 02:25:15 UTC 2024","Wed Jul 17 02:25:24 UTC 2024","8928","","075 Expense report  Currency","","","","(VATOnRelease) improvement Expense report",""
"passed","Wed Jul 17 02:43:53 UTC 2024","Wed Jul 17 02:43:54 UTC 2024","1817","","Docs create SAve OPen Close","","","","(VATOnRelease) Exit notice",""
"passed","Wed Jul 17 02:10:29 UTC 2024","Wed Jul 17 02:10:30 UTC 2024","1251","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Companies""",""
"passed","Wed Jul 17 02:41:33 UTC 2024","Wed Jul 17 02:41:34 UTC 2024","848","","Check work Customs Declaration","","","","(VATOnRelease) Data preparation Products",""
